name,wiki_link
Large Raw-Hide Belt,http://wiki.project1999.com/Large_Raw-Hide_Belt
Large Raw-Hide Boots,http://wiki.project1999.com/Large_Raw-Hide_Boots
Large Raw-Hide Cloak,http://wiki.project1999.com/Large_Raw-Hide_Cloak
Large Raw-Hide Gloves,http://wiki.project1999.com/Large_Raw-Hide_Gloves
Large Raw-Hide Gorget,http://wiki.project1999.com/Large_Raw-Hide_Gorget
Large Raw-Hide Leggings,http://wiki.project1999.com/Large_Raw-Hide_Leggings
Large Raw-Hide Mask,http://wiki.project1999.com/Large_Raw-Hide_Mask
Large Raw-Hide Shoulderpads,http://wiki.project1999.com/Large_Raw-Hide_Shoulderpads
Large Raw-Hide Skullcap,http://wiki.project1999.com/Large_Raw-Hide_Skullcap
Large Raw-Hide Sleeves,http://wiki.project1999.com/Large_Raw-Hide_Sleeves
Large Raw-Hide Tunic,http://wiki.project1999.com/Large_Raw-Hide_Tunic
Large Raw-Hide Wristbands,http://wiki.project1999.com/Large_Raw-Hide_Wristbands
Large Reinforced Belt,http://wiki.project1999.com/Large_Reinforced_Belt
Large Reinforced Boots,http://wiki.project1999.com/Large_Reinforced_Boots
Large Reinforced Cloak,http://wiki.project1999.com/Large_Reinforced_Cloak
Large Reinforced Gloves,http://wiki.project1999.com/Large_Reinforced_Gloves
Large Reinforced Gorget,http://wiki.project1999.com/Large_Reinforced_Gorget
Large Reinforced Leggings,http://wiki.project1999.com/Large_Reinforced_Leggings
Large Reinforced Mask,http://wiki.project1999.com/Large_Reinforced_Mask
Large Reinforced Shoulderpads,http://wiki.project1999.com/Large_Reinforced_Shoulderpads
Large Reinforced Skullcap,http://wiki.project1999.com/Large_Reinforced_Skullcap
Large Reinforced Sleeves,http://wiki.project1999.com/Large_Reinforced_Sleeves
Large Reinforced Tunic,http://wiki.project1999.com/Large_Reinforced_Tunic
Large Reinforced Wristbands,http://wiki.project1999.com/Large_Reinforced_Wristbands
Large Ringmail Belt,http://wiki.project1999.com/Large_Ringmail_Belt
Large Ringmail Boots,http://wiki.project1999.com/Large_Ringmail_Boots
Large Ringmail Bracelet,http://wiki.project1999.com/Large_Ringmail_Bracelet
Large Ringmail Cape,http://wiki.project1999.com/Large_Ringmail_Cape
Large Ringmail Coat,http://wiki.project1999.com/Large_Ringmail_Coat
Large Ringmail Coif,http://wiki.project1999.com/Large_Ringmail_Coif
Large Ringmail Gloves,http://wiki.project1999.com/Large_Ringmail_Gloves
Large Ringmail Mantle,http://wiki.project1999.com/Large_Ringmail_Mantle
Large Ringmail Neckguard,http://wiki.project1999.com/Large_Ringmail_Neckguard
Large Ringmail Pants,http://wiki.project1999.com/Large_Ringmail_Pants
Large Ringmail Sleeves,http://wiki.project1999.com/Large_Ringmail_Sleeves
Large Ringmail Visor,http://wiki.project1999.com/Large_Ringmail_Visor
Large Round Shield,http://wiki.project1999.com/Large_Round_Shield
Large Round Shield Mold,http://wiki.project1999.com/Large_Round_Shield_Mold
Large Ruby (Eye of Toque),http://wiki.project1999.com/Large_Ruby_(Eye_of_Toque)
Large Ruby (Glass Ruby),http://wiki.project1999.com/Large_Ruby_(Glass_Ruby)
Large Scorpion Pincer,http://wiki.project1999.com/Large_Scorpion_Pincer
Large Sewing Kit,http://wiki.project1999.com/Large_Sewing_Kit
Large Shadow Silk,http://wiki.project1999.com/Large_Shadow_Silk
Large Sky Diamond,http://wiki.project1999.com/Large_Sky_Diamond
Large Sky Pearl,http://wiki.project1999.com/Large_Sky_Pearl
Large Sky Sapphire,http://wiki.project1999.com/Large_Sky_Sapphire
Large Sleeves Sectional Mold,http://wiki.project1999.com/Large_Sleeves_Sectional_Mold
Large Snake Rattle,http://wiki.project1999.com/Large_Snake_Rattle
Large Soiled Bag,http://wiki.project1999.com/Large_Soiled_Bag
Large Splinted Bronze Cloak,http://wiki.project1999.com/Large_Splinted_Bronze_Cloak
Large Steel Kilt,http://wiki.project1999.com/Large_Steel_Kilt
Large Steel Torque,http://wiki.project1999.com/Large_Steel_Torque
Large Studded Belt,http://wiki.project1999.com/Large_Studded_Belt
Large Studded Boots,http://wiki.project1999.com/Large_Studded_Boots
Large Studded Cloak,http://wiki.project1999.com/Large_Studded_Cloak
Large Studded Gloves,http://wiki.project1999.com/Large_Studded_Gloves
Large Studded Gorget,http://wiki.project1999.com/Large_Studded_Gorget
Large Studded Leggings,http://wiki.project1999.com/Large_Studded_Leggings
Large Studded Mask,http://wiki.project1999.com/Large_Studded_Mask
Large Studded Shoulderpads,http://wiki.project1999.com/Large_Studded_Shoulderpads
Large Studded Skullcap,http://wiki.project1999.com/Large_Studded_Skullcap
Large Studded Sleeves,http://wiki.project1999.com/Large_Studded_Sleeves
Large Studded Tunic,http://wiki.project1999.com/Large_Studded_Tunic
Large Studded Wristbands,http://wiki.project1999.com/Large_Studded_Wristbands
Large Targ Shield Mold,http://wiki.project1999.com/Large_Targ_Shield_Mold
Large Tassel Bookmark,http://wiki.project1999.com/Large_Tassel_Bookmark
Large Tattered Belt,http://wiki.project1999.com/Large_Tattered_Belt
Large Tattered Gloves,http://wiki.project1999.com/Large_Tattered_Gloves
Large Tattered Gorget,http://wiki.project1999.com/Large_Tattered_Gorget
Large Tattered Mask,http://wiki.project1999.com/Large_Tattered_Mask
Large Tattered Shoulderpads,http://wiki.project1999.com/Large_Tattered_Shoulderpads
Large Tattered Skullcap,http://wiki.project1999.com/Large_Tattered_Skullcap
Large Tattered Wristbands,http://wiki.project1999.com/Large_Tattered_Wristbands
Large Tower Shield Mold,http://wiki.project1999.com/Large_Tower_Shield_Mold
Large Wooden Shield,http://wiki.project1999.com/Large_Wooden_Shield
Larik Z`Vole's Head,http://wiki.project1999.com/Larik_Z%60Vole%27s_Head
Larkin Tolmans Head,http://wiki.project1999.com/Larkin_Tolmans_Head
Larkspur,http://wiki.project1999.com/Larkspur
Larktwitter Arrow,http://wiki.project1999.com/Larktwitter_Arrow
LarkTwitter Bow,http://wiki.project1999.com/LarkTwitter_Bow
Larrikan's Mask,http://wiki.project1999.com/Larrikan%27s_Mask
Lasnik's Staff,http://wiki.project1999.com/Lasnik%27s_Staff
Lath drinor,http://wiki.project1999.com/Lath_drinor
Lava Diamond,http://wiki.project1999.com/Lava_Diamond
Lava Pears,http://wiki.project1999.com/Lava_Pears
Lava Potion,http://wiki.project1999.com/Lava_Potion
Lava Rock,http://wiki.project1999.com/Lava_Rock
Lead Peroxide,http://wiki.project1999.com/Lead_Peroxide
Lead Sulphide,http://wiki.project1999.com/Lead_Sulphide
Leather Belt,http://wiki.project1999.com/Leather_Belt
Leather Boots,http://wiki.project1999.com/Leather_Boots
Leather Cloak,http://wiki.project1999.com/Leather_Cloak
Leather Cord,http://wiki.project1999.com/Leather_Cord
Leather Gloves,http://wiki.project1999.com/Leather_Gloves
Leather Gorget,http://wiki.project1999.com/Leather_Gorget
Leather Leggings,http://wiki.project1999.com/Leather_Leggings
Leather Mask,http://wiki.project1999.com/Leather_Mask
Leather Padding,http://wiki.project1999.com/Leather_Padding
Leather Shoulderpads,http://wiki.project1999.com/Leather_Shoulderpads
Leather Skullcap,http://wiki.project1999.com/Leather_Skullcap
Leather Sleeves,http://wiki.project1999.com/Leather_Sleeves
Leather Tunic,http://wiki.project1999.com/Leather_Tunic
Leather Whip,http://wiki.project1999.com/Leather_Whip
Leather Wristbands,http://wiki.project1999.com/Leather_Wristbands
Leathered Zombie Flesh,http://wiki.project1999.com/Leathered_Zombie_Flesh
Leatherfoot Haversack,http://wiki.project1999.com/Leatherfoot_Haversack
Leatherfoot Raider Skullcap,http://wiki.project1999.com/Leatherfoot_Raider_Skullcap
Leatherfoot Sandals,http://wiki.project1999.com/Leatherfoot_Sandals
Leatherfoot Short Bow,http://wiki.project1999.com/Leatherfoot_Short_Bow
Leatherfoot Skullcap,http://wiki.project1999.com/Leatherfoot_Skullcap
Leech Husk,http://wiki.project1999.com/Leech_Husk
Leech Husk Boots,http://wiki.project1999.com/Leech_Husk_Boots
Leech Husk Gloves,http://wiki.project1999.com/Leech_Husk_Gloves
Leech Husk Leggings,http://wiki.project1999.com/Leech_Husk_Leggings
Leech Husk Tunic,http://wiki.project1999.com/Leech_Husk_Tunic
Leech Husk Wrist Bands,http://wiki.project1999.com/Leech_Husk_Wrist_Bands
Leering Mask,http://wiki.project1999.com/Leering_Mask
Left Eye of Xygoz,http://wiki.project1999.com/Left_Eye_of_Xygoz
Left Goblin Ear,http://wiki.project1999.com/Left_Goblin_Ear
Leg-Chopper,http://wiki.project1999.com/Leg-Chopper
Legacy of Jewel Craft,http://wiki.project1999.com/Legacy_of_Jewel_Craft
Leggings of Ridossan,http://wiki.project1999.com/Leggings_of_Ridossan
Leggings Sectional Mold,http://wiki.project1999.com/Leggings_Sectional_Mold
Legion Lager,http://wiki.project1999.com/Legion_Lager
Legionnaire Crown Plans,http://wiki.project1999.com/Legionnaire_Crown_Plans
Legionnaire Scale Boots,http://wiki.project1999.com/Legionnaire_Scale_Boots
Legionnaire Scale Bracers,http://wiki.project1999.com/Legionnaire_Scale_Bracers
Legionnaire Scale Breastplate,http://wiki.project1999.com/Legionnaire_Scale_Breastplate
Legionnaire Scale Gauntlets,http://wiki.project1999.com/Legionnaire_Scale_Gauntlets
Legionnaire Scale Greaves,http://wiki.project1999.com/Legionnaire_Scale_Greaves
Legionnaire Scale Helm,http://wiki.project1999.com/Legionnaire_Scale_Helm
Legionnaire Scale Pauldron,http://wiki.project1999.com/Legionnaire_Scale_Pauldron
Legionnaire Scale Vambraces,http://wiki.project1999.com/Legionnaire_Scale_Vambraces
Legionnaire's Bracer,http://wiki.project1999.com/Legionnaire%27s_Bracer
Legionnaire's Mancatcher,http://wiki.project1999.com/Legionnaire%27s_Mancatcher
Legionnaire's Mancatcher Crown,http://wiki.project1999.com/Legionnaire%27s_Mancatcher_Crown
Legs of Deaen Greyforge,http://wiki.project1999.com/Legs_of_Deaen_Greyforge
Lendel's Grand Lager,http://wiki.project1999.com/Lendel%27s_Grand_Lager
Lendiniara's Talisman,http://wiki.project1999.com/Lendiniara%27s_Talisman
Lens of Glowing Amber,http://wiki.project1999.com/Lens_of_Glowing_Amber
Lens of Lord Soptyvr,http://wiki.project1999.com/Lens_of_Lord_Soptyvr
Lesser Robe of Abjuration,http://wiki.project1999.com/Lesser_Robe_of_Abjuration
Letter to Doldigun,http://wiki.project1999.com/Letter_to_Doldigun
Letter to Peffin,http://wiki.project1999.com/Letter_to_Peffin
Lettuce,http://wiki.project1999.com/Lettuce
Lexicon,http://wiki.project1999.com/Lexicon
Lexicon Excerpts,http://wiki.project1999.com/Lexicon_Excerpts
Lianna's Flute,http://wiki.project1999.com/Lianna%27s_Flute
Library Card,http://wiki.project1999.com/Library_Card
Lichen Clover Sweet Bread,http://wiki.project1999.com/Lichen_Clover_Sweet_Bread
Lichenclover,http://wiki.project1999.com/Lichenclover
Lieutenant's Helm,http://wiki.project1999.com/Lieutenant%27s_Helm
Life's Guard,http://wiki.project1999.com/Life%27s_Guard
Light Burlap Sack,http://wiki.project1999.com/Light_Burlap_Sack
Light Cloth Mantle,http://wiki.project1999.com/Light_Cloth_Mantle
Light Damask Mantle,http://wiki.project1999.com/Light_Damask_Mantle
Light Green Dye,http://wiki.project1999.com/Light_Green_Dye
Light Velium Battle Axe,http://wiki.project1999.com/Light_Velium_Battle_Axe
Light Velium Battlehammer,http://wiki.project1999.com/Light_Velium_Battlehammer
Light Velium Bow,http://wiki.project1999.com/Light_Velium_Bow
Light Velium Brawl Stick,http://wiki.project1999.com/Light_Velium_Brawl_Stick
Light Velium Claidhmore,http://wiki.project1999.com/Light_Velium_Claidhmore
Light Velium Spear,http://wiki.project1999.com/Light_Velium_Spear
Light Velium War Lance,http://wiki.project1999.com/Light_Velium_War_Lance
Light Velium Warsword,http://wiki.project1999.com/Light_Velium_Warsword
Light Woolen Mantle,http://wiki.project1999.com/Light_Woolen_Mantle
Light Woolen Mask,http://wiki.project1999.com/Light_Woolen_Mask
Lightning Rod,http://wiki.project1999.com/Lightning_Rod
Lightstone,http://wiki.project1999.com/Lightstone
Lime Coated Meshing,http://wiki.project1999.com/Lime_Coated_Meshing
Limestone,http://wiki.project1999.com/Limestone
Limestone Ring,http://wiki.project1999.com/Limestone_Ring
Linbrak's Talisman,http://wiki.project1999.com/Linbrak%27s_Talisman
Lined Poison Vial,http://wiki.project1999.com/Lined_Poison_Vial
Lined Vial Sketch,http://wiki.project1999.com/Lined_Vial_Sketch
Linen String,http://wiki.project1999.com/Linen_String
Lion Delight,http://wiki.project1999.com/Lion_Delight
Lion Meat,http://wiki.project1999.com/Lion_Meat
Lion Meat Shipment,http://wiki.project1999.com/Lion_Meat_Shipment
Lion Steaks,http://wiki.project1999.com/Lion_Steaks
Lion-Skin Leggings,http://wiki.project1999.com/Lion-Skin_Leggings
Lion-skin Leggings,http://wiki.project1999.com/Lion-skin_Leggings
Lionhide Backpack,http://wiki.project1999.com/Lionhide_Backpack
Lionskin Gloves,http://wiki.project1999.com/Lionskin_Gloves
Liquid Velium,http://wiki.project1999.com/Liquid_Velium
Lithiniaths Horn,http://wiki.project1999.com/Lithiniaths_Horn
Live Enchanted Rat: Jar 1,http://wiki.project1999.com/Live_Enchanted_Rat:_Jar_1
Live Enchanted Rat: Jar 2,http://wiki.project1999.com/Live_Enchanted_Rat:_Jar_2
Live Enchanted Rat: Jar 3,http://wiki.project1999.com/Live_Enchanted_Rat:_Jar_3
Living Heart of a Brell Minion,http://wiki.project1999.com/Living_Heart_of_a_Brell_Minion
Living Thunder Earring,http://wiki.project1999.com/Living_Thunder_Earring
Lixt Wing Stalk,http://wiki.project1999.com/Lixt_Wing_Stalk
Lizard Blood Potion,http://wiki.project1999.com/Lizard_Blood_Potion
Lizard Meat,http://wiki.project1999.com/Lizard_Meat
Lizard Tail,http://wiki.project1999.com/Lizard_Tail
Lizard-on-a-Stick,http://wiki.project1999.com/Lizard-on-a-Stick
Lizardman Scout Fife,http://wiki.project1999.com/Lizardman_Scout_Fife
Lizardscale Belt,http://wiki.project1999.com/Lizardscale_Belt
Lizardscale Cloak,http://wiki.project1999.com/Lizardscale_Cloak
Lizardscale Mantle,http://wiki.project1999.com/Lizardscale_Mantle
Lizardskin Tribal Mask,http://wiki.project1999.com/Lizardskin_Tribal_Mask
Loaf of Bread,http://wiki.project1999.com/Loaf_of_Bread
Loaf of bread,http://wiki.project1999.com/Loaf_of_bread
Loam Encrusted Amice,http://wiki.project1999.com/Loam_Encrusted_Amice
Loam Encrusted Bracelet,http://wiki.project1999.com/Loam_Encrusted_Bracelet
Loam Encrusted Cap,http://wiki.project1999.com/Loam_Encrusted_Cap
Loam Encrusted Choker,http://wiki.project1999.com/Loam_Encrusted_Choker
Loam Encrusted Cloak,http://wiki.project1999.com/Loam_Encrusted_Cloak
Loam Encrusted Gloves,http://wiki.project1999.com/Loam_Encrusted_Gloves
Loam Encrusted Lined Shoes,http://wiki.project1999.com/Loam_Encrusted_Lined_Shoes
Loam Encrusted Pantaloons,http://wiki.project1999.com/Loam_Encrusted_Pantaloons
Loam Encrusted Robe,http://wiki.project1999.com/Loam_Encrusted_Robe
Loam Encrusted Sash,http://wiki.project1999.com/Loam_Encrusted_Sash
Loam Encrusted Sleeves,http://wiki.project1999.com/Loam_Encrusted_Sleeves
Loam Encrusted Veil,http://wiki.project1999.com/Loam_Encrusted_Veil
Lobal's Cures for Undeath,http://wiki.project1999.com/Lobal%27s_Cures_for_Undeath
Lock of Blessed Unicorn Hair,http://wiki.project1999.com/Lock_of_Blessed_Unicorn_Hair
Lock of Hair,http://wiki.project1999.com/Lock_of_Hair
Lock of Siren Hair,http://wiki.project1999.com/Lock_of_Siren_Hair
Lock of Zombie Hair,http://wiki.project1999.com/Lock_of_Zombie_Hair
Locked Book,http://wiki.project1999.com/Locked_Book
Locked Chest,http://wiki.project1999.com/Locked_Chest
Locket of Escape,http://wiki.project1999.com/Locket_of_Escape
Lockjaw Hide Vest,http://wiki.project1999.com/Lockjaw_Hide_Vest
Lockpick Mold,http://wiki.project1999.com/Lockpick_Mold
Lockpicks,http://wiki.project1999.com/Lockpicks
Locustlure,http://wiki.project1999.com/Locustlure
Lodizal Shell Boots,http://wiki.project1999.com/Lodizal_Shell_Boots
Lodizal Shell Shield,http://wiki.project1999.com/Lodizal_Shell_Shield
Logrin Skull,http://wiki.project1999.com/Logrin_Skull
Lon's Head,http://wiki.project1999.com/Lon%27s_Head
Long Blade Mold,http://wiki.project1999.com/Long_Blade_Mold
Long Fanged Glaive,http://wiki.project1999.com/Long_Fanged_Glaive
Long Iron Rod,http://wiki.project1999.com/Long_Iron_Rod
Long Sword,http://wiki.project1999.com/Long_Sword
Longbow,http://wiki.project1999.com/Longbow
Loose Scale,http://wiki.project1999.com/Loose_Scale
Lord Bergurgle's Crown,http://wiki.project1999.com/Lord_Bergurgle%27s_Crown
Lord Gimblox's Signet Ring,http://wiki.project1999.com/Lord_Gimblox%27s_Signet_Ring
Lord of Pain's Khukri,http://wiki.project1999.com/Lord_of_Pain%27s_Khukri
Lore of Malignancy,http://wiki.project1999.com/Lore_of_Malignancy
Lost rabbit's foot,http://wiki.project1999.com/Lost_rabbit%27s_foot
Lost Rabbit's Foot,http://wiki.project1999.com/Lost_Rabbit%27s_Foot
Lost Scroll,http://wiki.project1999.com/Lost_Scroll
Lost Staff of the Scorned,http://wiki.project1999.com/Lost_Staff_of_the_Scorned
Lothran's Ancient Absinthe,http://wiki.project1999.com/Lothran%27s_Ancient_Absinthe
Louie's Thick 'n Hearty,http://wiki.project1999.com/Louie%27s_Thick_%27n_Hearty
Low Quality Bear Skin,http://wiki.project1999.com/Low_Quality_Bear_Skin
Low Quality Cat Pelt,http://wiki.project1999.com/Low_Quality_Cat_Pelt
Low Quality Cougarskin,http://wiki.project1999.com/Low_Quality_Cougarskin
Low Quality Dire Wolf Fur,http://wiki.project1999.com/Low_Quality_Dire_Wolf_Fur
Low Quality Lion Skin,http://wiki.project1999.com/Low_Quality_Lion_Skin
Low Quality Wolf Skin,http://wiki.project1999.com/Low_Quality_Wolf_Skin
Lucerne,http://wiki.project1999.com/Lucerne
Lumberjack Pale Ale,http://wiki.project1999.com/Lumberjack_Pale_Ale
Lumberjack's Cap,http://wiki.project1999.com/Lumberjack%27s_Cap
Luminary Two Handed Sword,http://wiki.project1999.com/Luminary_Two_Handed_Sword
Luminescent Staff,http://wiki.project1999.com/Luminescent_Staff
Lupine Claw Gauntlets,http://wiki.project1999.com/Lupine_Claw_Gauntlets
Lupine Dagger,http://wiki.project1999.com/Lupine_Dagger
Lupine Locks,http://wiki.project1999.com/Lupine_Locks
Lupine Runed Armband,http://wiki.project1999.com/Lupine_Runed_Armband
Lush Nectar,http://wiki.project1999.com/Lush_Nectar
Lustrous Russet Boots,http://wiki.project1999.com/Lustrous_Russet_Boots
Lustrous Russet Bracer,http://wiki.project1999.com/Lustrous_Russet_Bracer
Lustrous Russet Breastplate,http://wiki.project1999.com/Lustrous_Russet_Breastplate
Lustrous Russet Gauntlets,http://wiki.project1999.com/Lustrous_Russet_Gauntlets
Lustrous Russet Greaves,http://wiki.project1999.com/Lustrous_Russet_Greaves
Lustrous Russet Helm,http://wiki.project1999.com/Lustrous_Russet_Helm
Lustrous Russet Vambraces,http://wiki.project1999.com/Lustrous_Russet_Vambraces
